Date,Underlying,kappa,theta,sigma,rho,v0,rmse_volpts,feller,lambda1,lambda2,lambda3,lambda4,lambda5,condition_number,ev1_kappa,ev1_theta,ev1_sigma,ev1_rho,ev1_v0,ev5_kappa,ev5_theta,ev5_sigma,ev5_rho,ev5_v0
2007-06-01,CO1,5.969273646249877,0.016394119438319373,0.39600784726251925,0.999,0.005757413970380858,6.504516600900735,True,16.64503624347114,1.9654037982806862,0.002859436499908256,0.00011146328488618531,-1.186892896339062e-06,14024042.350251053,-0.0008593945765670326,-0.6466266583965695,0.00757956036132027,0.003317620225417057,-0.7627612796626587,0.995908463770333,-0.0005519039386608271,0.04774469002456113,-0.07672162745775295,-0.0005134660166409553
2007-07-02,CO1,5.9668757193947,0.042804174163044766,0.4326884613576238,0.999,0.03449392902402853,2.8647957854397452,True,6.172272062620914,0.7038822226609827,0.003185857012572628,0.0002674310048972773,-6.044461430811649e-07,10211450.818691224,-0.0008289518802313561,-0.6345595330383316,0.01276871783270129,0.0035742783229762236,-0.7727597920753475,0.9992080122043968,-0.0006846552373549579,0.027987012762456475,-0.02827675770346421,-0.00017800044376140955
2007-08-01,CO1,5.96297953113615,0.07923246871460152,0.5869308124974075,0.999,0.06186100705599584,1.8466455732106617,True,3.716111339253472,0.4270413121162734,0.0022396905624770154,0.00019031050445969514,1.799120946417167e-07,20655150.209072202,-0.0015282041154966804,-0.6196579362931542,0.015382166004905709,0.00424255961918938,-0.7847082873513993,0.9996502075612688,-0.0013069553490866624,0.02640836340776953,0.0004438077840586244,-0.00039467353787700835
2007-08-31,CO1,5.965184512616391,0.04871983450539181,0.4235412983673085,0.999,0.03125020806444826,2.9930215312492363,True,6.017201954631105,0.6694375642611464,0.0029253761460839695,0.0002505241882632846,-3.450794571139268e-07,17437149.127786376,-0.0013318517709104204,-0.6219815417936129,0.011484374449753382,0.0029849367447080644,-0.782940858005909,0.9994202040541114,-0.0010110923150393478,0.025477969149617728,-0.02255516457063094,-0.0006091469213144778
2007-10-02,CO1,5.965072690960673,0.020206570546172215,0.4237478525275533,0.999,0.054928256965729796,2.108525072443392,True,7.562215037503352,1.318030201235544,0.0032629067551267657,9.512857073655841e-05,2.0575777517794172e-08,367529976.98208296,-0.0013059928193433254,0.8413636415095305,-0.014531596297010113,-0.0038681590700951366,0.5402586299015002,0.9972523018982123,0.000620086003988987,0.033269588460360065,-0.06615975843255761,0.0018661993164063623
2007-10-31,CO1,7.875769151141645,0.010182041467147946,0.32422898039354753,0.999,0.11579043001551216,1.5200871339452302,True,6.754196003650925,0.789235046824193,0.0019342286104689478,4.6239534198134006e-05,6.217593815562983e-06,1086303.8345709874,-0.0031541374184015777,0.9333545137951477,-0.008781943038208635,-0.001784159465483866,0.35883017884069457,0.9993857445057142,0.0014399108946003122,5.8127199835553695e-06,0.03462512809746381,0.005211602999170511
2007-12-04,CO1,20.0,0.013317913931228916,0.34206741386598805,0.999,0.18725073888992827,1.3083709565068369,True,9.136331736606362,0.2528072832766304,0.0007715160678281756,1.567009253425399e-05,6.497646112129938e-07,14060986.97734626,-0.0011571988884467354,0.9881322377230158,-0.002381319441012036,-0.0005299461109180992,0.1535818678688258,0.9999529455221271,0.00025044597650158897,0.007073595245395432,-0.002780344457641647,0.006023118248577705
2007-12-31,CO1,4.127270099232879,0.014611102280255953,0.11254871689509428,0.999,0.07177509055009187,1.5093643727779102,True,5.547572629459961,1.07664941524606,0.002948457787364255,8.325049699153646e-06,5.065543726449103e-06,1095158.373718897,-0.004559906228603641,0.7224787816321974,-0.005206716488169134,-0.00025860010219240585,0.6913584024048901,0.9974173707437042,0.0036595731294807787,-0.0014080991427258573,0.07166266802778654,0.002770438804359421
2008-02-01,CO1,4.125394299947381,0.03167295282708929,0.020105491887479152,0.9901120041960304,0.05350944262333801,1.5584714111046445,True,5.384882662767152,1.0010424132594866,0.0027583446243149485,2.753096476481341e-07,-2.66666879024896e-07,20193293.904581305,-0.001746866661096804,0.6514214574852383,0.0006663879364704605,2.2904520725877534e-05,0.7587137725039509,-0.9983347726422936,-0.0018201232964737942,0.0010705794578045728,0.05764266939243597,-0.0007385183709700951
2008-02-29,CO1,4.121402357395781,0.03809371950604431,0.03397071155336687,0.9904428648625508,0.07248408914654035,1.3858597194453093,True,4.261743021865683,0.7989489735613766,0.00235806218182135,5.442112329545347e-07,-2.679833324193899e-08,159030152.48710015,-0.002757544838509279,0.6558255055897022,0.0005912129781367718,4.832566253663129e-05,0.7549072461543332,-0.9981785461028869,-0.002738978959537693,-0.0003854740841276861,0.06025218662668116,-0.0012702403788280095
2008-04-04,CO1,11.642656021574613,0.04241133823786195,0.16315412084435968,-0.999,0.15929330421051405,1.2385771672978738,True,4.071004766294081,0.36135322908397677,0.0009280088164614386,2.2061979440799687e-06,1.4001975454634368e-06,2907450.2947701295,-0.002273042061930893,0.9517664086965825,-0.004240917395944381,0.0005104404253245559,0.30678541462528586,-0.9850454949485131,-0.0008576443720372546,0.01761121068566145,0.1713259667034474,-0.004679286172476465
2008-04-28,CO1,1.2822384907682554,0.0062873183144944505,0.01639416566912994,-0.9918046446967059,0.0921957762435029,1.1375234376172936,True,4.410936645157493,0.21823317745137022,0.0033963578565926306,6.356302378158809e-06,8.598657391239357e-08,51297969.4905803,-0.013266374204334226,0.2590048974938507,-0.006631018794506669,9.5756564591621e-05,0.9657621274465563,0.003422037841977421,0.00011722431389154618,-0.015377817356337592,-0.9998758915813489,9.122792649304092e-06
2008-05-30,CO1,1.2821477512297537,0.010601349747722956,0.01,-0.9916430758278416,0.11098522423641519,0.9967719545485693,True,3.691849617371148,0.18174947949963227,0.002838580406260816,5.955994361456318e-06,-8.863242779659078e-06,416534.86304627144,-0.015428407762120084,0.2572842919008983,-0.006069347691698062,5.62532019900166e-05,0.9661935195545219,-0.11447006801717122,-0.006493742359133057,-0.05716657395228551,-0.9917591731966352,-0.0004000514990129952
2008-07-01,CO1,0.6914873626130517,0.001,0.01,-0.9739321460324172,0.1428951982025457,1.1262534751070223,True,3.093999752096406,0.18455115346511086,0.0022554592825455404,0.00018626667223221714,-2.4048827135182433e-05,128654.91255371923,-0.035900145529402704,0.23273361723115626,-0.014391791615374384,0.00013957659912339814,0.9717711149308473,-0.00338828257411176,-0.00526275210087518,-0.10308620654942224,-0.9946527007941983,-0.0002486032590997138
2008-08-01,CO1,0.3526068064239299,0.001,0.0472846347061625,-0.9743363009597591,0.15112201575941137,1.381173252253476,False,3.1404847435529324,0.013654387053323159,0.002064358430141969,7.426599403249927e-05,2.2558253087849766e-07,13921666.413275803,-0.02830433597626047,0.07220267298415384,-0.014590340070832689,0.0005671808209234693,0.9968813564619518,0.005831597030330945,0.0005706332320380775,-0.04678299570790828,-0.9988878906587644,7.852964498564263e-06
2008-09-01,CO1,0.5312833692077233,0.001,0.08603078413869795,-0.9697455582568931,0.1788187021985707,0.9958998146650815,False,2.594907583394885,0.024527612583480417,0.0017935722996235885,3.481816228375909e-05,6.457745822324313e-07,4018286.960791079,-0.03197137523313037,0.10825695193971463,-0.01833446013227257,0.0011679353457235146,0.9934388491603852,0.017105221463036103,0.0010621484670648733,-0.08482444674162062,-0.9962485105805323,4.050164731098921e-05
2008-09-25,CO1,19.999999658286896,0.07913673656243785,0.32940544709573905,0.999,0.01906558024661363,1.2392169460506048,True,5.1082896007945156,0.28238687661054485,0.0004541192373817971,1.2470194028071131e-05,5.8309529797093734e-08,87606427.60403675,0.0005075284721577694,0.9778887209345997,-3.976722128746372e-05,0.00023050693730969994,0.20912517105519166,0.9999427944612252,-0.00010672978018392816,0.010504044014607973,-0.000596399773386357,-0.0019250403838484878
2008-11-04,CO1,14.573474867107985,0.039823675300770814,2.0,-0.999,2.0,31.691134370716423,False,0.9948735008779115,0.04006779389595184,0.003754260644811148,5.261805083887702e-05,-0.00300541890076729,331.02656692014483,-0.017847585082288918,0.9833450841134141,-0.02279127515045482,0.029742400929030976,0.1769459143939382,0.09539096972826765,-0.02047053385563372,-0.7184422227291484,0.6835622320000396,-0.08405336234256852
2008-12-01,CO1,9.39918020683961,0.030589470457528162,0.10075182688340746,0.9989917422859566,1.0276770298205375,1.3589500549967028,True,1.9002812369769941,0.10794260923138627,0.00030470280814119867,4.210914522456074e-05,1.411088811095908e-07,13466772.764650863,-0.014574023286442509,0.9857109797015424,0.0086278198464351,0.0009355467706851483,0.16758922345428456,0.006163805461921731,-9.54218880502787e-06,-0.09724297228990796,0.9952415837060702,4.258675483400611e-05
2008-12-31,CO1,5.8348610960614335,0.025050806834926,0.01,0.9983927696099921,1.1429306732620068,1.874870347221276,True,1.159560961096274,0.12677066185631133,0.0004483171921763504,0.00012973075805813516,-3.467761743211267e-05,33438.31113444607,-0.035762919255973045,0.966484894514013,0.022813146414902303,0.0002320970132247842,0.2531945275162089,-0.13341710972727666,0.001338500785157462,-0.28582663218042803,0.9489469720232048,0.0009294471760984331
2009-02-02,CO1,8.563736765772944,0.062019419704765696,0.01,0.9692720033232085,0.9497977248169364,1.6379053420713572,True,1.5156321945640716,0.11553028114240452,0.00037249591733353534,3.905842818852284e-05,-5.603176894723364e-06,270495.1535603625,-0.016345546049659706,0.9791749568637278,0.012412692009722568,0.00012924040223842448,0.20197805660329934,-0.05946692674102507,0.0005564377646981307,-0.1329058785724421,0.9893429141769596,2.4692519486515108e-05
2009-03-02,CO1,7.074221447423248,0.06446671567265536,0.01,0.9620471838334556,0.8282967837577297,1.4037152287707653,True,1.4079651914030205,0.14493617656018062,0.00031971098132810115,5.4223113392407e-05,-2.3888941972284624e-05,58937.94681390694,-0.019473829762914466,0.9695084487848968,0.014958234792981598,0.00015748266113766886,0.24382445344992934,-0.10419794259004797,0.0016792181142300095,-0.2688777957562498,0.9575196758533346,0.000877661387630414
